atc_name|atc_code|level
plitidepsin|L01XX57|7
epacadostat|L01XX58|7
selinexor|L01XX66|7
tagraxofusp|L01XX67|7
lurbinectedin|L01XX69|7
tazemetostat|L01XX72|7
sotorasib|L01XX73|7
belzutifan|L01XX74|7
tebentafusp|L01XX75|7
adagrasib|L01XX77|7
navitoclax|L01XX78|7
eflornithine|L01XX79|7
imetelstat|L01XX80|7
nirogacestat|L01XX81|7
darinaparsin|L01XX82|7
para-toluenesulfonamide|L01XX83|7
pelabresib|L01XX84|7
idroxioleic acid|L01XX85|7
calaspargase pegol|L01XX86|7
Combinations of antineoplastic agents|L01XY|5
cytarabine and daunorubicin|L01XY01|7
bifikafusp alfa and onfekafusp alfa|L01XY04|7
ENDOCRINE THERAPY|L02|3
HORMONES AND RELATED AGENTS|L02A|4
Estrogens|L02AA|5
diethylstilbestrol|L02AA01|7
polyestradiol phosphate|L02AA02|7
ethinylestradiol|L02AA03|7
fosfestrol|L02AA04|7
Progestogens|L02AB|5
megestrol|L02AB01|7
medroxyprogesterone|L02AB02|7
gestonorone|L02AB03|7
Gonadotropin releasing hormone analogues|L02AE|5
buserelin|L02AE01|7
leuprorelin|L02AE02|7
goserelin|L02AE03|7
triptorelin|L02AE04|7
histrelin|L02AE05|7
leuprorelin and bicalutamide|L02AE51|7
Other hormones|L02AX|5
HORMONE ANTAGONISTS AND RELATED AGENTS|L02B|4
Anti-estrogens|L02BA|5
tamoxifen|L02BA01|7
toremifene|L02BA02|7
fulvestrant|L02BA03|7
elacestrant|L02BA04|7
Anti-androgens|L02BB|5
flutamide|L02BB01|7
nilutamide|L02BB02|7
bicalutamide|L02BB03|7
enzalutamide|L02BB04|7
apalutamide|L02BB05|7
darolutamide|L02BB06|7
Aromatase inhibitors|L02BG|5
aminoglutethimide|L02BG01|7
formestane|L02BG02|7
anastrozole|L02BG03|7
letrozole|L02BG04|7
vorozole|L02BG05|7
exemestane|L02BG06|7
Other hormone antagonists and related agents|L02BX|5
abarelix|L02BX01|7
degarelix|L02BX02|7
abiraterone|L02BX03|7
relugolix|L02BX04|7
abiraterone and corticosteroids|L02BX53|7
IMMUNOSTIMULANTS|L03|3
IMMUNOSTIMULANTS|L03A|4
Colony stimulating factors|L03AA|5
filgrastim|L03AA02|7
molgramostim|L03AA03|7
sargramostim|L03AA09|7
lenograstim|L03AA10|7
ancestim|L03AA12|7
pegfilgrastim|L03AA13|7
lipegfilgrastim|L03AA14|7
balugrastim|L03AA15|7
empegfilgrastim|L03AA16|7
pegteograstim|L03AA17|7
efbemalenograstim alfa|L03AA18|7
eflapegrastim|L03AA19|7
Interferons|L03AB|5
interferon alfa natural|L03AB01|7
interferon beta natural|L03AB02|7
interferon gamma|L03AB03|7
interferon alfa-2a|L03AB04|7
interferon alfa-2b|L03AB05|7
interferon alfa-n1|L03AB06|7
interferon beta-1a|L03AB07|7
interferon beta-1b|L03AB08|7
interferon alfacon-1|L03AB09|7
peginterferon alfa-2b|L03AB10|7
peginterferon alfa-2a|L03AB11|7
albinterferon alfa-2b|L03AB12|7
peginterferon beta-1a|L03AB13|7
cepeginterferon alfa-2b|L03AB14|7
ropeginterferon alfa-2b|L03AB15|7
peginterferon alfacon-2|L03AB16|7
sampeginterferon beta-1a|L03AB17|7
peginterferon alfa-2b, combinations|L03AB60|7
peginterferon alfa-2a, combinations|L03AB61|7
Interleukins|L03AC|5
aldesleukin|L03AC01|7
oprelvekin|L03AC02|7
Other immunostimulants|L03AX|5
lentinan|L03AX01|7
roquinimex|L03AX02|7
BCG vaccine|L03AX03|7
pegademase|L03AX04|7
pidotimod|L03AX05|7
poly I:C|L03AX07|7
poly ICLC|L03AX08|7
thymopentin|L03AX09|7
immunocyanin|L03AX10|7
tasonermin|L03AX11|7
melanoma vaccine|L03AX12|7
glatiramer acetate|L03AX13|7
histamine dihydrochloride|L03AX14|7
mifamurtide|L03AX15|7
plerixafor|L03AX16|7
sipuleucel-T|L03AX17|7
cridanimod|L03AX18|7
dasiprotimut-T|L03AX19|7
elapegademase|L03AX21|7
leniolisib|L03AX22|7
motixafortide|L03AX23|7
mavorixafor|L03AX24|7
IMMUNOSUPPRESSANTS|L04|3
IMMUNOSUPPRESSANTS|L04A|4
Selective immunosuppressants|L04AA|5
antilymphocyte immunoglobulin (horse)|L04AA03|7
antithymocyte immunoglobulin (rabbit)|L04AA04|7
mycophenolic acid|L04AA06|7
alefacept|L04AA15|7
gusperimus|L04AA19|7
abetimus|L04AA22|7
abatacept|L04AA24|7
belatacept|L04AA28|7
apremilast|L04AA32|7
cladribine|L04AA40|7
imlifidase|L04AA41|7
belumosudil|L04AA48|7
efgartigimod alfa|L04AA58|7
remibrutinib|L04AA60|7
Tumor necrosis factor alpha (TNF-α) inhibitors|L04AB|5
etanercept|L04AB01|7
infliximab|L04AB02|7
afelimomab|L04AB03|7
adalimumab|L04AB04|7
certolizumab pegol|L04AB05|7
golimumab|L04AB06|7
opinercept|L04AB07|7
Interleukin inhibitors|L04AC|5
daclizumab|L04AC01|7
basiliximab|L04AC02|7
anakinra|L04AC03|7
rilonacept|L04AC04|7
ustekinumab|L04AC05|7
tocilizumab|L04AC07|7
canakinumab|L04AC08|7
briakinumab|L04AC09|7
secukinumab|L04AC10|7
siltuximab|L04AC11|7
brodalumab|L04AC12|7
ixekizumab|L04AC13|7
sarilumab|L04AC14|7
sirukumab|L04AC15|7
guselkumab|L04AC16|7
tildrakizumab|L04AC17|7
risankizumab|L04AC18|7
satralizumab|L04AC19|7
netakimab|L04AC20|7
bimekizumab|L04AC21|7
spesolimab|L04AC22|7
olokizumab|L04AC23|7
mirikizumab|L04AC24|7
levilimab|L04AC25|7
goflikicept|L04AC26|7
Calcineurin inhibitors|L04AD|5
ciclosporin|L04AD01|7
tacrolimus|L04AD02|7
voclosporin|L04AD03|7
Sphingosine-1-phosphate (S1P) receptor modulators|L04AE|5
fingolimod|L04AE01|7
ozanimod|L04AE02|7
siponimod|L04AE03|7
ponesimod|L04AE04|7
etrasimod|L04AE05|7
Janus-associated kinase (JAK) inhibitors|L04AF|5
tofacitinib|L04AF01|7
baricitinib|L04AF02|7
upadacitinib|L04AF03|7
filgotinib|L04AF04|7
itacitinib|L04AF05|7
peficitinib|L04AF06|7
deucravacitinib|L04AF07|7
ritlecitinib|L04AF08|7
Monoclonal antibodies|L04AG|5
muromonab-CD3|L04AG01|7
efalizumab|L04AG02|7
natalizumab|L04AG03|7
belimumab|L04AG04|7
vedolizumab|L04AG05|7
alemtuzumab|L04AG06|7
begelomab|L04AG07|7
ocrelizumab|L04AG08|7
emapalumab|L04AG09|7
inebilizumab|L04AG10|7
anifrolumab|L04AG11|7
ofatumumab|L04AG12|7
teprotumumab|L04AG13|7
ublituximab|L04AG14|7
divozilimab|L04AG15|7
rozanolixizumab|L04AG16|7
seniprutug|L04AG17|7
Mammalian target of rapamycin (mTOR) kinase inhibitors|L04AH|5
sirolimus|L04AH01|7
everolimus|L04AH02|7
Complement inhibitors|L04AJ|5
eculizumab|L04AJ01|7
ravulizumab|L04AJ02|7
pegcetacoplan|L04AJ03|7
sutimlimab|L04AJ04|7
avacopan|L04AJ05|7
zilucoplan|L04AJ06|7
crovalimab|L04AJ07|7
iptacopan|L04AJ08|7
danicopan|L04AJ09|7
vilobelimab|L04AJ10|7
pozelimab|L04AJ11|7
Dihydroorotate dehydrogenase (DHODH) inhibitors|L04AK|5
leflunomide|L04AK01|7
teriflunomide|L04AK02|7
Other immunosuppressants|L04AX|5
azathioprine|L04AX01|7
thalidomide|L04AX02|7
methotrexate|L04AX03|7
lenalidomide|L04AX04|7
pirfenidone|L04AX05|7
pomalidomide|L04AX06|7
dimethyl fumarate|L04AX07|7
darvadstrocel|L04AX08|7
diroximel fumarate|L04AX09|7
tegomil fumarate|L04AX10|7
MUSCULO-SKELETAL SYSTEM|M|1
ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS|M01|3
ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS|M01A|4
Butylpyrazolidines|M01AA|5
phenylbutazone|M01AA01|7
mofebutazone|M01AA02|7
oxyphenbutazone|M01AA03|7
clofezone|M01AA05|7
kebuzone|M01AA06|7
Acetic acid derivatives and related substances|M01AB|5
indometacin|M01AB01|7
sulindac|M01AB02|7
tolmetin|M01AB03|7
zomepirac|M01AB04|7
diclofenac|M01AB05|7
alclofenac|M01AB06|7
bumadizone|M01AB07|7
etodolac|M01AB08|7
lonazolac|M01AB09|7
fentiazac|M01AB10|7
acemetacin|M01AB11|7
difenpiramide|M01AB12|7
oxametacin|M01AB13|7
proglumetacin|M01AB14|7
ketorolac|M01AB15|7
aceclofenac|M01AB16|7
bufexamac|M01AB17|7
indometacin, combinations|M01AB51|7
diclofenac, combinations|M01AB55|7
Oxicams|M01AC|5
piroxicam|M01AC01|7
tenoxicam|M01AC02|7
droxicam|M01AC04|7
lornoxicam|M01AC05|7
meloxicam|M01AC06|7
meloxicam, combinations|M01AC56|7
Propionic acid derivatives|M01AE|5
ibuprofen|M01AE01|7
naproxen|M01AE02|7
ketoprofen|M01AE03|7
fenoprofen|M01AE04|7
fenbufen|M01AE05|7
benoxaprofen|M01AE06|7
suprofen|M01AE07|7
pirprofen|M01AE08|7
flurbiprofen|M01AE09|7
indoprofen|M01AE10|7
tiaprofenic acid|M01AE11|7
oxaprozin|M01AE12|7
ibuproxam|M01AE13|7
dexibuprofen|M01AE14|7
flunoxaprofen|M01AE15|7
alminoprofen|M01AE16|7
dexketoprofen|M01AE17|7
naproxcinod|M01AE18|7
loxoprofen|M01AE19|7
pelubiprofen|M01AE20|7
ibuprofen, combinations|M01AE51|7
naproxen and esomeprazole|M01AE52|7
ketoprofen, combinations|M01AE53|7
naproxen and misoprostol|M01AE56|7
naproxen and diphenhydramine|M01AE57|7
Fenamates|M01AG|5
mefenamic acid|M01AG01|7
tolfenamic acid|M01AG02|7
flufenamic acid|M01AG03|7
meclofenamic acid|M01AG04|7
Coxibs|M01AH|5
celecoxib|M01AH01|7
rofecoxib|M01AH02|7
valdecoxib|M01AH03|7
parecoxib|M01AH04|7
etoricoxib|M01AH05|7
lumiracoxib|M01AH06|7
polmacoxib|M01AH07|7
Other antiinflammatory and antirheumatic agents, non-steroids|M01AX|5
nabumetone|M01AX01|7
niflumic acid|M01AX02|7
azapropazone|M01AX04|7
glucosamine|M01AX05|7
benzydamine|M01AX07|7
glucosaminoglycan polysulfate|M01AX12|7
proquazone|M01AX13|7
orgotein|M01AX14|7
nimesulide|M01AX17|7
feprazone|M01AX18|7
diacerein|M01AX21|7
morniflumate|M01AX22|7
tenidap|M01AX23|7
oxaceprol|M01AX24|7
chondroitin sulfate|M01AX25|7
avocado and soyabean oil, unsaponifiables|M01AX26|7
feprazone, combinations|M01AX68|7
ANTIINFLAMMATORY/ANTIRHEUMATIC AGENTS IN COMBINATION|M01B|4
Antiinflammatory/antirheumatic agents in combination with corticosteroids|M01BA|5
phenylbutazone and corticosteroids|M01BA01|7
dipyrocetyl and corticosteroids|M01BA02|7
acetylsalicylic acid and corticosteroids|M01BA03|7
Other antiinflammatory/antirheumatic agents in combination with other drugs|M01BX|5
SPECIFIC ANTIRHEUMATIC AGENTS|M01C|4
Quinolines|M01CA|5
oxycinchophen|M01CA03|7
Gold preparations|M01CB|5
sodium aurothiomalate|M01CB01|7
sodium aurotiosulfate|M01CB02|7
auranofin|M01CB03|7
aurothioglucose|M01CB04|7
aurotioprol|M01CB05|7
Penicillamine and similar agents|M01CC|5
penicillamine|M01CC01|7
bucillamine|M01CC02|7
Other specific antirheumatic agents|M01CX|5
TOPICAL PRODUCTS FOR JOINT AND MUSCULAR PAIN|M02|3
TOPICAL PRODUCTS FOR JOINT AND MUSCULAR PAIN|M02A|4
Antiinflammatory preparations, non-steroids for topical use|M02AA|5
phenylbutazone|M02AA01|7
mofebutazone|M02AA02|7
clofezone|M02AA03|7
oxyphenbutazone|M02AA04|7
benzydamine|M02AA05|7
etofenamate|M02AA06|7
piroxicam|M02AA07|7
felbinac|M02AA08|7
bufexamac|M02AA09|7
ketoprofen|M02AA10|7
bendazac|M02AA11|7
naproxen|M02AA12|7
ibuprofen|M02AA13|7
fentiazac|M02AA14|7
diclofenac|M02AA15|7
feprazone|M02AA16|7
niflumic acid|M02AA17|7
meclofenamic acid|M02AA18|7
flurbiprofen|M02AA19|7
tolmetin|M02AA21|7
suxibuzone|M02AA22|7
indometacin|M02AA23|7
nifenazone|M02AA24|7
aceclofenac|M02AA25|7
nimesulide|M02AA26|7
dexketoprofen|M02AA27|7
piketoprofen|M02AA28|7
esflurbiprofen|M02AA29|7
loxoprofen|M02AA31|7
Capsaicin and similar agents|M02AB|5
capsaicin|M02AB01|7
zucapsaicin|M02AB02|7
Preparations with salicylic acid derivatives|M02AC|5
Other topical products for joint and muscular pain|M02AX|5
tolazoline|M02AX02|7
dimethyl sulfoxide|M02AX03|7
idrocilamide|M02AX05|7
tolperisone|M02AX06|7
various|M02AX10|7
MUSCLE RELAXANTS|M03|3
MUSCLE RELAXANTS, PERIPHERALLY ACTING AGENTS|M03A|4
Curare alkaloids|M03AA|5
alcuronium|M03AA01|7
tubocurarine|M03AA02|7
dimethyltubocurarine|M03AA04|7
Choline derivatives|M03AB|5
suxamethonium|M03AB01|7
Other quaternary ammonium compounds|M03AC|5
pancuronium|M03AC01|7
gallamine|M03AC02|7
vecuronium|M03AC03|7
atracurium|M03AC04|7
hexafluronium|M03AC05|7
pipecuronium bromide|M03AC06|7
doxacurium chloride|M03AC07|7
fazadinium bromide|M03AC08|7
rocuronium bromide|M03AC09|7
mivacurium chloride|M03AC10|7
cisatracurium|M03AC11|7
Other muscle relaxants, peripherally acting agents|M03AX|5
botulinum toxin|M03AX01|7
MUSCLE RELAXANTS, CENTRALLY ACTING AGENTS|M03B|4
Carbamic acid esters|M03BA|5
phenprobamate|M03BA01|7
carisoprodol|M03BA02|7
methocarbamol|M03BA03|7
styramate|M03BA04|7
febarbamate|M03BA05|7
phenprobamate, combinations excl. psycholeptics|M03BA51|7
carisoprodol, combinations excl. psycholeptics|M03BA52|7
methocarbamol, combinations excl. psycholeptics|M03BA53|7
phenprobamate, combinations with psycholeptics|M03BA71|7
carisoprodol, combinations with psycholeptics|M03BA72|7
methocarbamol, combinations with psycholeptics|M03BA73|7
Oxazol, thiazine, and triazine derivatives|M03BB|5
chlormezanone|M03BB02|7
chlorzoxazone|M03BB03|7
chlormezanone, combinations excl. psycholeptics|M03BB52|7
chlorzoxazone, combinations excl. psycholeptics|M03BB53|7
chlormezanone, combinations with psycholeptics|M03BB72|7
chlorzoxazone, combinations with psycholeptics|M03BB73|7
Ethers, chemically close to antihistamines|M03BC|5
orphenadrine (citrate)|M03BC01|7
orphenadrine, combinations|M03BC51|7
Other centrally acting agents|M03BX|5
baclofen|M03BX01|7
tizanidine|M03BX02|7
pridinol|M03BX03|7
tolperisone|M03BX04|7
thiocolchicoside|M03BX05|7
mephenesin|M03BX06|7
tetrazepam|M03BX07|7
cyclobenzaprine|M03BX08|7
eperisone|M03BX09|7
fenyramidol|M03BX30|7
pridinol, combinations|M03BX53|7
thiocolchicoside, combinations|M03BX55|7
MUSCLE RELAXANTS, DIRECTLY ACTING AGENTS|M03C|4
Dantrolene and derivatives|M03CA|5
dantrolene|M03CA01|7
ANTIGOUT PREPARATIONS|M04|3
ANTIGOUT PREPARATIONS|M04A|4
Preparations inhibiting uric acid production|M04AA|5
allopurinol|M04AA01|7
tisopurine|M04AA02|7
febuxostat|M04AA03|7
allopurinol, combinations|M04AA51|7
Preparations increasing uric acid excretion|M04AB|5
probenecid|M04AB01|7
sulfinpyrazone|M04AB02|7
benzbromarone|M04AB03|7
isobromindione|M04AB04|7
lesinurad|M04AB05|7
Preparations with no effect on uric acid metabolism|M04AC|5
colchicine|M04AC01|7
cinchophen|M04AC02|7
colchicine and probenecid|M04AC51|7
Other antigout preparations|M04AX|5
urate oxidase|M04AX01|7
pegloticase|M04AX02|7
DRUGS FOR TREATMENT OF BONE DISEASES|M05|3
DRUGS AFFECTING BONE STRUCTURE AND MINERALIZATION|M05B|4
Bisphosphonates|M05BA|5
etidronic acid|M05BA01|7
clodronic acid|M05BA02|7
pamidronic acid|M05BA03|7
alendronic acid|M05BA04|7
tiludronic acid|M05BA05|7
ibandronic acid|M05BA06|7
risedronic acid|M05BA07|7
zoledronic acid|M05BA08|7
Bisphosphonates, combinations|M05BB|5
etidronic acid and calcium, sequential|M05BB01|7
risedronic acid and calcium, sequential|M05BB02|7
alendronic acid and colecalciferol|M05BB03|7
risedronic acid, calcium and colecalciferol, sequential|M05BB04|7
alendronic acid, calcium and colecalciferol, sequential|M05BB05|7
alendronic acid and alfacalcidol, sequential|M05BB06|7
risedronic acid and colecalciferol|M05BB07|7
zoledronic acid, calcium and colecalciferol, sequential|M05BB08|7
ibandronic acid and colecalciferol|M05BB09|7
Bone morphogenetic proteins|M05BC|5
dibotermin alfa|M05BC01|7
eptotermin alfa|M05BC02|7
Other drugs affecting bone structure and mineralization|M05BX|5
ipriflavone|M05BX01|7
aluminium chlorohydrate|M05BX02|7
strontium ranelate|M05BX03|7
denosumab|M05BX04|7
burosumab|M05BX05|7
romosozumab|M05BX06|7
vosoritide|M05BX07|7
menatetrenone|M05BX08|7
strontium ranelate and colecalciferol|M05BX53|7
OTHER DRUGS FOR DISORDERS OF THE MUSCULO-SKELETAL SYSTEM|M09|3
OTHER DRUGS FOR DISORDERS OF THE MUSCULO-SKELETAL SYSTEM|M09A|4
Quinine and derivatives|M09AA|5
hydroquinine|M09AA01|7
quinine, combinations with psycholeptics|M09AA72|7
Enzymes|M09AB|5
chymopapain|M09AB01|7
collagenase clostridium histolyticum|M09AB02|7
bromelains|M09AB03|7
trypsin, combinations|M09AB52|7
Other drugs for disorders of the musculo-skeletal system|M09AX|5
hyaluronic acid|M09AX01|7
chondrocytes, autologous|M09AX02|7
ataluren|M09AX03|7
drisapersen|M09AX04|7
aceneuramic acid|M09AX05|7
eteplirsen|M09AX06|7
nusinersen|M09AX07|7
golodirsen|M09AX08|7
onasemnogene abeparvovec|M09AX09|7
risdiplam|M09AX10|7
palovarotene|M09AX11|7
viltolarsen|M09AX12|7
casimersen|M09AX13|7
givinostat|M09AX14|7
delandistrogene moxeparvovec|M09AX15|7
NERVOUS SYSTEM|N|1
ANESTHETICS|N01|3
ANESTHETICS, GENERAL|N01A|4
Ethers|N01AA|5
diethyl ether|N01AA01|7
vinyl ether|N01AA02|7
Halogenated hydrocarbons|N01AB|5
halothane|N01AB01|7
chloroform|N01AB02|7
enflurane|N01AB04|7
trichloroethylene|N01AB05|7
isoflurane|N01AB06|7
desflurane|N01AB07|7
sevoflurane|N01AB08|7
Barbiturates, plain|N01AF|5
methohexital|N01AF01|7
hexobarbital|N01AF02|7
thiopental|N01AF03|7
Barbiturates in combination with other drugs|N01AG|5
narcobarbital|N01AG01|7
Opioid anesthetics|N01AH|5
fentanyl|N01AH01|7
alfentanil|N01AH02|7
sufentanil|N01AH03|7
phenoperidine|N01AH04|7
anileridine|N01AH05|7
remifentanil|N01AH06|7
fentanyl, combinations|N01AH51|7
Other general anesthetics|N01AX|5
ketamine|N01AX03|7
propanidid|N01AX04|7
alfaxalone|N01AX05|7
etomidate|N01AX07|7
propofol|N01AX10|7
sodium oxybate|N01AX11|7
nitrous oxide|N01AX13|7
esketamine|N01AX14|7
xenon|N01AX15|7
nitrous oxide, combinations|N01AX63|7
ANESTHETICS, LOCAL|N01B|4
Esters of aminobenzoic acid|N01BA|5
metabutethamine|N01BA01|7
procaine|N01BA02|7
tetracaine|N01BA03|7
chloroprocaine|N01BA04|7
benzocaine|N01BA05|7
procaine, combinations|N01BA52|7
tetracaine, combinations|N01BA53|7
Amides|N01BB|5
bupivacaine|N01BB01|7
lidocaine|N01BB02|7
mepivacaine|N01BB03|7
prilocaine|N01BB04|7
butanilicaine|N01BB05|7
cinchocaine|N01BB06|7
etidocaine|N01BB07|7
articaine|N01BB08|7
ropivacaine|N01BB09|7
levobupivacaine|N01BB10|7
combinations|N01BB20|7
bupivacaine, combinations|N01BB51|7
lidocaine, combinations|N01BB52|7
mepivacaine, combinations|N01BB53|7
prilocaine, combinations|N01BB54|7
etidocaine, combinations|N01BB57|7
articaine, combinations|N01BB58|7
bupivacaine and meloxicam|N01BB59|7
Esters of benzoic acid|N01BC|5
cocaine|N01BC01|7
Other local anesthetics|N01BX|5
ethyl chloride|N01BX01|7
dyclonine|N01BX02|7
phenol|N01BX03|7
capsaicin|N01BX04|7
ANALGESICS|N02|3
OPIOIDS|N02A|4
Natural opium alkaloids|N02AA|5
morphine|N02AA01|7
opium|N02AA02|7
hydromorphone|N02AA03|7
nicomorphine|N02AA04|7
oxycodone|N02AA05|7
dihydrocodeine|N02AA08|7
papaveretum|N02AA10|7
oxymorphone|N02AA11|7
morphine, combinations|N02AA51|7
hydromorphone and naloxone|N02AA53|7
oxycodone and naloxone|N02AA55|7
oxycodone and naltrexone|N02AA56|7
dihydrocodeine, combinations|N02AA58|7
codeine, combinations excl. psycholeptics|N02AA59|7
codeine, combinations with psycholeptics|N02AA79|7
Phenylpiperidine derivatives|N02AB|5
ketobemidone|N02AB01|7
pethidine|N02AB02|7
fentanyl|N02AB03|7
pethidine, combinations excl. psycholeptics|N02AB52|7
pethidine, combinations with psycholeptics|N02AB72|7
Diphenylpropylamine derivatives|N02AC|5
dextromoramide|N02AC01|7
piritramide|N02AC03|7
dextropropoxyphene|N02AC04|7
bezitramide|N02AC05|7
methadone, combinations excl. psycholeptics|N02AC52|7
dextropropoxyphene, combinations excl. psycholeptics|N02AC54|7
dextropropoxyphene, combinations with psycholeptics|N02AC74|7
Benzomorphan derivatives|N02AD|5
pentazocine|N02AD01|7
phenazocine|N02AD02|7
pentazocine and naloxone|N02AD51|7
Oripavine derivatives|N02AE|5
buprenorphine|N02AE01|7
Morphinan derivatives|N02AF|5
butorphanol|N02AF01|7
nalbuphine|N02AF02|7
Opioids in combination with antispasmodics|N02AG|5
morphine and antispasmodics|N02AG01|7
ketobemidone and antispasmodics|N02AG02|7
pethidine and antispasmodics|N02AG03|7
hydromorphone and antispasmodics|N02AG04|7
Opioids in combination with non-opioid analgesics|N02AJ|5
dihydrocodeine and paracetamol|N02AJ01|7
dihydrocodeine and acetylsalicylic acid|N02AJ02|7
dihydrocodeine and other non-opioid analgesics|N02AJ03|7
codeine and paracetamol|N02AJ06|7
codeine and acetylsalicylic acid|N02AJ07|7
codeine and ibuprofen|N02AJ08|7
codeine and other non-opioid analgesics|N02AJ09|7
tramadol and paracetamol|N02AJ13|7
tramadol and dexketoprofen|N02AJ14|7
tramadol and other non-opioid analgesics|N02AJ15|7
tramadol and celecoxib|N02AJ16|7
oxycodone and paracetamol|N02AJ17|7
oxycodone and acetylsalicylic acid|N02AJ18|7
oxycodone and ibuprofen|N02AJ19|7
hydrocodone and paracetamol|N02AJ22|7
hydrocodone and ibuprofen|N02AJ23|7
Other opioids|N02AX|5
tilidine|N02AX01|7
tramadol|N02AX02|7
dezocine|N02AX03|7
meptazinol|N02AX05|7
tapentadol|N02AX06|7
oliceridine|N02AX07|7
tilidine and naloxone|N02AX51|7
OTHER ANALGESICS AND ANTIPYRETICS|N02B|4
Salicylic acid and derivatives|N02BA|5
acetylsalicylic acid|N02BA01|7
aloxiprin|N02BA02|7
choline salicylate|N02BA03|7
sodium salicylate|N02BA04|7
salicylamide|N02BA05|7
salsalate|N02BA06|7
ethenzamide|N02BA07|7
morpholine salicylate|N02BA08|7
dipyrocetyl|N02BA09|7
benorilate|N02BA10|7
diflunisal|N02BA11|7
potassium salicylate|N02BA12|7
guacetisal|N02BA14|7
carbasalate calcium|N02BA15|7
imidazole salicylate|N02BA16|7
acetylsalicylic acid, combinations excl. psycholeptics|N02BA51|7
salicylamide, combinations excl. psycholeptics|N02BA55|7
ethenzamide, combinations excl. psycholeptics|N02BA57|7
dipyrocetyl, combinations excl. psycholeptics|N02BA59|7
carbasalate calcium combinations excl. psycholeptics|N02BA65|7
magnesium salicylate, combinations excl. psycholeptics|N02BA67|7
acetylsalicylic acid, combinations with psycholeptics|N02BA71|7
salicylamide, combinations with psycholeptics|N02BA75|7
ethenzamide, combinations with psycholeptics|N02BA77|7
dipyrocetyl, combinations with psycholeptics|N02BA79|7
Pyrazolones|N02BB|5
phenazone|N02BB01|7
metamizole sodium|N02BB02|7
aminophenazone|N02BB03|7
propyphenazone|N02BB04|7
nifenazone|N02BB05|7
phenazone, combinations excl. psycholeptics|N02BB51|7
metamizole sodium, combinations excl. psycholeptics|N02BB52|7
aminophenazone, combinations excl. psycholeptics|N02BB53|7
propyphenazone, combinations excl. psycholeptics|N02BB54|7
phenazone, combinations with psycholeptics|N02BB71|7
metamizole sodium, combinations with psycholeptics|N02BB72|7
aminophenazone, combinations with psycholeptics|N02BB73|7
propyphenazone, combinations with psycholeptics|N02BB74|7
Anilides|N02BE|5
paracetamol|N02BE01|7
phenacetin|N02BE03|7
bucetin|N02BE04|7
propacetamol|N02BE05|7
paracetamol, combinations excl. psycholeptics|N02BE51|7
phenacetin, combinations excl. psycholeptics|N02BE53|7
bucetin, combinations excl. psycholeptics|N02BE54|7
paracetamol, combinations with psycholeptics|N02BE71|7
phenacetin, combinations with psycholeptics|N02BE73|7
bucetin, combinations with psycholeptics|N02BE74|7
Gabapentinoids|N02BF|5
